seq,p_value,appears_random
0,0.8823117688231177,1
1,0.06319368063193681,1
2,0.23377662233776622,1
3,0.8481151884811519,1
4,0.16928307169283072,1
5,0.9611038896110389,1
6,0.1386861313868613,1
7,0.7062293770622937,1
8,0.05679432056794321,1
9,0.0316968303169683,0
10,0.1377862213778622,1
11,0.030896910308969103,0
12,0.3474652534746525,1
13,0.45095490450954906,1
14,0.9228077192280771,1
15,0.1611838816118388,1
16,0.141985801419858,1
17,0.15458454154584542,1
18,0.6797320267973203,1
19,0.9081091890810918,1
20,0.9205079492050795,1
21,0.5847415258474152,1
22,0.270972902709729,1
23,0.43125687431256876,1
24,0.9506049395060494,1
25,0.48785121487851213,1
26,0.42295770422957707,1
27,0.41985801419858015,1
28,0.33226677332266774,1
29,0.1660833916608339,1
30,0.720927907209279,1
31,0.678032196780322,1
32,0.47465253474652536,1
33,0.7883211678832117,1
34,0.29657034296570345,1
35,0.9882011798820118,1
36,0.4814518548145185,1
37,0.8907109289071092,1
38,0.9326067393260674,1
39,0.9753024697530247,1
40,0.5301469853014699,1
41,0.7769223077692231,1
42,0.013098690130986902,0
43,0.3203679632036796,1
44,0.5367463253674633,1
45,0.17648235176482352,1
46,0.37666233376662334,1
47,0.4413558644135586,1
48,0.9777022297770223,1
49,0.5734426557344265,1
50,0.859014098590141,1
51,0.32186781321867813,1
52,0.5578442155784421,1
53,0.9693030696930307,1
54,0.9644035596440356,1
55,0.1586841315868413,1
56,0.07119288071192881,1
57,0.6123387661233877,1
58,0.7536246375362464,1
59,0.1770822917708229,1
60,0.7262273772622738,1
61,0.17718228177182282,1
62,0.32566743325667435,1
63,0.25917408259174085,1
64,0.09669033096690331,1
65,0.3233676632336766,1
66,0.48925107489251074,1
67,0.8949105089491051,1
68,0.3721627837216278,1
69,0.5454454554544546,1
70,0.42285771422857715,1
71,0.8974102589741025,1
72,0.20127987201279873,1
73,0.5244475552444755,1
74,0.30596940305969406,1
75,0.8214178582141786,1
76,0.6031396860313969,1
77,0.396960303969603,1
78,0.8777122287771223,1
79,0.47775222477752227,1
80,0.5124487551244875,1
81,0.8742125787421258,1
82,0.9226077392260774,1
83,0.7192280771922808,1
84,0.4413558644135586,1
85,0.4026597340265973,1
86,0.5751424857514249,1
87,0.8640135986401359,1
88,0.012798720127987202,0
89,0.9926007399260074,1
90,0.9173082691730827,1
91,0.44725527447255276,1
92,0.5621437856214379,1
93,0.9997000299970003,1
94,0.11908809119088092,1
95,0.7187281271872813,1
96,0.14908509149085092,1
97,0.06239376062393761,1
98,0.8407159284071593,1
99,0.23147685231476853,1
100,0.48455154484551544,1
101,0.12448755124487551,1
102,0.9241075892410759,1
103,0.12938706129387062,1
104,0.9044095590440956,1
105,0.676932306769323,1
106,0.7457254274572542,1
107,0.8727127287271272,1
108,0.31216878312168783,1
109,0.1414858514148585,1
110,0.021497850214978503,0
111,0.6177382261773823,1
112,0.18518148185181482,1
113,0.6222377762223777,1
114,0.6477352264773523,1
115,0.9156084391560844,1
116,0.9057094290570943,1
117,0.19158084191580843,1
118,0.5780421957804219,1
119,0.948005199480052,1
120,0.9945005499450055,1
121,0.2842715728427157,1
122,0.33626637336266374,1
123,0.8547145285471452,1
124,0.8508149185081492,1
125,0.8539146085391461,1
126,0.9434056594340566,1
127,0.49085091490850913,1
128,0.8927107289271073,1
129,0.9605039496050395,1
130,0.5657434256574343,1
131,0.9829017098290171,1
132,0.28187181281871815,1
133,0.6513348665133487,1
134,0.42925707429257076,1
135,0.08659134086591341,1
136,0.26177382261773824,1
137,0.8905109489051095,1
138,0.3518648135186481,1
139,0.04329567043295671,0
140,0.44835516448355167,1
141,0.003999600039996,0
142,0.29027097290270976,1
143,0.33726627337266274,1
144,0.32526747325267474,1
145,0.20637936206379362,1
146,0.44095590440955906,1
147,0.3000699930006999,1
148,0.24047595240475952,1
149,0.9648035196480352,1
150,0.9677032296770323,1
151,0.7624237576242375,1
152,0.41755824417558246,1
153,0.6778322167783222,1
154,0.6812318768123188,1
155,0.8028197180281972,1
156,0.36876312368763126,1
157,0.4266573342665733,1
158,0.6265373462653735,1
159,0.8473152684731526,1
160,0.17628237176282371,1
161,0.28587141285871415,1
162,0.893010698930107,1
163,0.20217978202179782,1
164,0.19978002199780023,1
165,0.8245175482451755,1
166,0.23817618238176183,1
167,0.47925207479252074,1
168,0.7498250174982501,1
169,0.44465553444655537,1
170,0.7649235076492351,1
171,0.006899310068993101,0
172,0.0433956604339566,0
173,0.547945205479452,1
174,0.1982801719828017,1
175,0.3875612438756124,1
176,0.9687031296870313,1
177,0.643035696430357,1
178,0.6777322267773223,1
179,0.6058394160583942,1
180,0.24427557244275572,1
181,0.034996500349965,0
182,0.5325467453254674,1
183,0.6220377962203779,1
184,0.5308469153084692,1
185,0.6482351764823517,1
186,0.944905509449055,1
187,0.7242275772422758,1
188,0.7115288471152885,1
189,0.5258474152584741,1
190,0.2780721927807219,1
191,0.5049495050494951,1
192,0.5266473352664733,1
193,0.08409159084091591,1
194,0.9032096790320968,1
195,0.28247175282471754,1
196,0.22297770222977703,1
197,0.46935306469353066,1
198,0.09449055094490551,1
199,0.9953004699530047,1
200,0.1463853614638536,1
201,0.8822117788221178,1
202,0.3414658534146585,1
203,0.6357364263573643,1
204,0.37176282371762825,1
205,0.22417758224177584,1
206,0.774022597740226,1
207,0.5074492550744926,1
208,0.7372262773722628,1
209,0.6512348765123488,1
210,0.5548445155484452,1
211,0.2713728627137286,1
212,0.6774322567743226,1
213,0.2532746725327467,1
214,0.6739326067393261,1
215,0.09529047095290472,1
216,0.4744525547445255,1
217,0.010998900109989001,0
218,0.1126887311268873,1
219,0.595040495950405,1
220,0.3905609439056094,1
221,0.1568843115688431,1
222,0.3688631136886311,1
223,0.44545545445455453,1
224,0.8577142285771423,1
225,0.3631636836316368,1
226,0.12338766123387661,1
227,0.34426557344265574,1
228,0.3270672932706729,1
229,0.13688631136886312,1
230,0.7696230376962304,1
231,0.36696330366963303,1
232,0.2638736126387361,1
233,0.8789121087891211,1
234,0.5415458454154585,1
235,0.9533046695330467,1
236,0.49675032496750327,1
237,0.2786721327867213,1
238,0.8601139886011399,1
239,0.9819018098190181,1
240,0.46455354464553544,1
241,0.12378762123787622,1
242,0.6962303769623037,1
243,0.0197980201979802,0
