seq,p_value,appears_random
196,0.3284671532846715,1
197,0.8804119588041196,1
198,0.17078292170782922,1
199,0.23027697230276972,1
200,0.39936006399360063,1
201,0.5329467053294671,1
202,0.8581141885811419,1
203,0.7113288671132887,1
204,0.3755624437556244,1
205,0.7218278172182782,1
206,0.8205179482051795,1
207,0.45685431456854314,1
208,0.9789021097890211,1
209,0.5324467553244675,1
210,0.6218378162183782,1
211,0.43465653434656537,1
212,0.645035496450355,1
213,0.059694030596940305,1
214,0.21247875212478753,1
215,0.04409559044095591,0
216,0.547945205479452,1
217,0.07789221077892211,1
218,0.906009399060094,1
219,0.0695930406959304,1
220,0.2862713728627137,1
221,0.38306169383061695,1
222,0.8357164283571643,1
223,0.25347465253474655,1
224,0.40685931406859316,1
225,0.44525547445255476,1
226,0.9266073392660734,1
227,0.0481951804819518,0
228,0.3975602439756024,1
229,0.8779122087791221,1
230,0.19918008199180082,1
231,0.42405759424057593,1
232,0.40175982401759824,1
233,0.8051194880511949,1
234,0.8365163483651635,1
235,0.7868213178682132,1
236,0.8365163483651635,1
237,0.2572742725727427,1
238,0.2833716628337166,1
239,0.7188281171882812,1
240,0.48035196480351966,1
241,0.18498150184981502,1
242,0.291970802919708,1
243,0.24487551244875513,1
244,0.28987101289871015,1
245,0.6084391560843916,1
246,0.5789421057894211,1
247,0.0983901609839016,1
248,0.7795220477952205,1
249,0.5004499550044995,1
250,0.43585641435856415,1
251,0.6081391860813918,1
252,0.29847015298470153,1
253,0.6607339266073393,1
254,0.24867513248675133,1
255,0.7162283771622838,1
256,0.2516748325167483,1
257,0.10228977102289771,1
258,0.44665533446655337,1
259,0.3665633436656334,1
260,0.8115188481151885,1
261,0.5852414758524147,1
262,0.9202079792020798,1
263,0.36576342365763426,1
264,0.41525847415258477,1
265,0.9757024297570243,1
266,0.3347665233476652,1
267,0.5696430356964304,1
268,0.15948405159484053,1
269,0.9801019898010199,1
270,0.49165083491650835,1
271,0.6205379462053795,1
272,0.826017398260174,1
273,0.30216978302169784,1
274,0.6517348265173483,1
275,0.5178482151784821,1
276,0.49475052494750527,1
277,0.25717428257174285,1
278,0.27407259274072593,1
279,0.36446355364463556,1
280,0.8404159584041596,1
281,0.24997500249975002,1
282,0.3625637436256374,1
283,0.8266173382661733,1
284,0.8775122487751225,1
285,0.7291270872912708,1
