seq,p_value,appears_random
0,0.5845415458454155,1
1,0.277972202779722,1
2,0.6197380261973803,1
3,0.07219278072192781,1
4,0.252974702529747,1
5,0.16268373162683733,1
6,0.6414358564143585,1
7,0.34756524347565243,1
8,0.7599240075992401,1
9,0.5907409259074092,1
10,0.33336666333366666,1
11,0.04999500049995,0
12,0.5505449455054494,1
13,0.9228077192280771,1
14,0.8967103289671033,1
15,0.44795520447955206,1
16,0.7186281371862814,1
17,0.9535046495350465,1
18,0.9273072692730727,1
19,0.11508849115088492,1
20,0.9011098890110989,1
21,0.577042295770423,1
22,0.22027797220277973,1
23,0.4296570342965703,1
24,0.3511648835116488,1
25,0.8969103089691031,1
26,0.3257674232576742,1
27,0.261973802619738,1
28,0.9992000799920008,1
29,0.001999800019998,0
30,0.9143085691430857,1
31,0.7451254874512548,1
32,0.1411858814118588,1
33,0.43355664433556645,1
34,0.6564343565643436,1
35,0.43965603439656037,1
36,0.6613338666133387,1
37,0.9129087091290871,1
38,0.3722627737226277,1
39,0.06999300069993,1
40,0.22257774222577742,1
41,0.6358364163583642,1
42,0.6768323167683231,1
43,0.8312168783121687,1
44,0.8947105289471053,1
45,0.3377662233776622,1
46,0.32786721327867213,1
47,0.8811118888111189,1
48,0.9939006099390061,1
49,0.8295170482951705,1
50,0.6498350164983502,1
51,0.7428257174282572,1
52,0.7791220877912208,1
53,0.8324167583241676,1
54,0.3003699630036996,1
55,0.16128387161283872,1
56,0.6076392360763924,1
57,0.043795620437956206,0
58,0.5129487051294871,1
59,0.41145885411458855,1
60,0.9963003699630038,1
61,0.09169083091690831,1
62,0.9865013498650135,1
63,0.754024597540246,1
64,0.7001299870012999,1
65,0.292970702929707,1
66,0.0994900509949005,1
67,0.7903209679032097,1
68,0.6891310868913109,1
69,0.12408759124087591,1
70,0.43355664433556645,1
71,0.2592740725927407,1
72,0.1055894410558944,1
73,0.4306569343065693,1
74,0.36466353364663534,1
75,0.39486051394860516,1
76,0.5617438256174383,1
77,0.4737526247375263,1
78,0.5102489751024898,1
79,0.1882811718828117,1
80,0.15748425157484253,1
81,0.7079292070792921,1
82,0.2576742325767423,1
83,0.601939806019398,1
84,0.8038196180381961,1
85,0.6059394060593941,1
86,0.5357464253574643,1
87,0.7993200679932007,1
88,0.2655734426557344,1
89,0.9697030296970303,1
90,0.3882611738826117,1
91,0.5536446355364464,1
92,0.6655334466553344,1
93,0.2558744125587441,1
94,0.6048395160483951,1
95,0.799020097990201,1
96,0.48505149485051496,1
97,0.06979302069793021,1
98,0.9413058694130587,1
99,0.5721427857214278,1
100,0.5935406459354065,1
101,0.015398460153984602,0
102,0.28287171282871715,1
103,0.678032196780322,1
104,0.0857914208579142,1
105,0.35466453354664534,1
106,0.1217878212178782,1
107,0.42145785421457854,1
108,0.27187281271872815,1
109,0.23817618238176183,1
110,0.9543045695430457,1
111,0.40475952404759524,1
112,0.9988001199880012,1
113,0.37736226377362264,1
114,0.05069493050694931,1
115,0.38576142385761425,1
116,0.44685531446855314,1
117,0.053094690530946904,1
118,0.33556644335566443,1
119,0.33626637336266374,1
120,0.19638036196380362,1
121,0.288971102889711,1
122,0.8480151984801519,1
123,0.6454354564543545,1
124,0.686931306869313,1
125,0.9525047495250475,1
126,0.19058094190580943,1
127,0.28977102289771023,1
128,0.5124487551244875,1
129,0.5130486951304869,1
130,0.38136186381361864,1
131,0.5848415158484151,1
132,0.0008999100089991,0
133,0.3241675832416758,1
134,0.9831016898310169,1
135,0.6959304069593041,1
136,0.689031096890311,1
137,0.46535346465353467,1
138,0.7809219078092191,1
139,0.7732226777322267,1
140,0.13018698130186981,1
141,0.42055794420557946,1
142,0.9494050594940506,1
143,0.3133686631336866,1
144,0.07749225077492251,1
145,0.34596540345965404,1
146,0.8592140785921408,1
147,0.5204479552044795,1
148,0.6134386561343865,1
149,0.14558544145585442,1
150,0.8323167683231677,1
151,0.8185181481851814,1
152,0.1822817718228177,1
153,0.0746925307469253,1
154,0.3711628837116288,1
155,0.0004999500049995,0
156,0.6723327667233276,1
157,0.04839516048395161,0
158,0.44915508449155084,1
159,0.11908809119088092,1
160,0.777922207779222,1
161,0.3712628737126287,1
162,0.5034496550344966,1
163,0.9005099490050995,1
164,0.9866013398660134,1
165,0.30696930306969306,1
166,0.12908709129087093,1
167,0.29647035296470353,1
168,0.5302469753024698,1
169,0.296970302969703,1
170,0.75002499750025,1
171,0.1551844815518448,1
172,0.6364363563643636,1
173,0.24047595240475952,1
174,0.016998300169983,0
